CustomerID,Recency,Frequency,Monetary,AvgOrderValue,Tenure,ProductDiversity,R_Score,F_Score,M_Score,RFM_Score,Segment
17091,3,10,3802.81,380.28100000000006,365,119,5.0,5.0,5.0,15.0,Champions
17092,50,4,1777.78,444.445,227,99,3.0,4.0,4.0,11.0,Loyal Customers
17094,318,2,270.20000000000005,135.1,4,14,1.0,3.0,2.0,6.0,Hibernating
17095,22,6,1088.2,181.36666666666665,312,70,4.0,4.0,4.0,12.0,Champions
17096,9,7,992.6800000000001,141.81142857142856,252,46,5.0,5.0,4.0,14.0,Champions
17097,2,9,937.92,104.21333333333332,363,153,5.0,5.0,4.0,14.0,Champions
17100,18,2,971.74,485.87,0,65,4.0,3.0,4.0,11.0,Loyal Customers
17101,10,4,1621.73,405.4325,167,28,5.0,4.0,4.0,13.0,Champions
17102,262,1,25.5,25.5,0,1,1.0,2.0,1.0,4.0,Hibernating
17105,159,2,665.78,332.89,147,80,2.0,3.0,3.0,8.0,At Risk
17107,33,7,10380.43,1482.9185714285716,245,269,3.0,5.0,5.0,13.0,Champions
17109,29,8,869.6800000000001,108.71000000000001,203,107,4.0,5.0,3.0,12.0,Champions
17110,165,1,163.29999999999998,163.29999999999998,0,12,2.0,2.0,1.0,5.0,Hibernating
17111,47,1,248.61,248.61,0,29,3.0,2.0,2.0,7.0,Recent Customers
17114,6,10,747.22,74.72200000000001,329,85,5.0,5.0,3.0,13.0,Champions
17115,8,5,806.9000000000001,161.38,224,33,5.0,4.0,3.0,12.0,Champions
17117,288,1,116.19999999999999,116.19999999999999,0,9,1.0,2.0,1.0,4.0,Hibernating
17118,318,1,157.02,157.02,0,10,1.0,2.0,1.0,4.0,Hibernating
17119,3,3,593.61,197.87,56,35,5.0,3.0,3.0,11.0,Loyal Customers
17120,233,1,307.46,307.46,0,18,1.0,2.0,2.0,5.0,Hibernating
17122,119,1,138.32,138.32,0,7,2.0,2.0,1.0,5.0,Hibernating
17123,162,1,345.29999999999995,345.29999999999995,0,9,2.0,2.0,2.0,6.0,Hibernating
17124,185,1,298.89,298.89,0,31,1.0,2.0,2.0,5.0,Hibernating
17125,50,1,259.35,259.35,0,34,3.0,2.0,2.0,7.0,Recent Customers
17126,152,7,991.85,141.69285714285715,210,189,2.0,5.0,4.0,11.0,Loyal Customers
17128,335,1,157.09,157.09,0,14,1.0,2.0,1.0,4.0,Hibernating
17131,5,5,2463.17,492.634,70,78,5.0,4.0,5.0,14.0,Champions
17133,16,7,4892.240000000001,698.8914285714285,250,13,4.0,5.0,5.0,14.0,Champions
17134,107,2,425.0,212.5,157,21,2.0,3.0,2.0,7.0,Hibernating
17135,16,7,1139.73,162.81857142857143,355,34,4.0,5.0,4.0,13.0,Champions
17138,276,1,380.5,380.5,0,24,1.0,2.0,2.0,5.0,Hibernating
17139,16,15,10585.57,705.7046666666666,273,309,4.0,5.0,5.0,14.0,Champions
17140,247,1,465.32,465.32,0,16,1.0,2.0,2.0,5.0,Hibernating
17142,239,1,579.0,579.0,0,15,1.0,2.0,3.0,6.0,At Risk
17144,1,2,984.57,492.28499999999997,83,42,5.0,3.0,4.0,12.0,Champions
17146,106,3,749.78,249.92666666666665,253,33,2.0,3.0,3.0,8.0,At Risk
17147,23,6,1679.64,279.94,289,70,4.0,4.0,4.0,12.0,Champions
17148,52,1,124.88,124.88,0,9,3.0,2.0,1.0,6.0,Recent Customers
17152,195,4,1503.5,375.875,68,9,1.0,4.0,4.0,9.0,Loyal Customers
17153,24,1,213.78,213.78,0,14,4.0,2.0,1.0,7.0,Potential Loyalists
17154,75,1,329.34,329.34,0,23,2.0,2.0,2.0,6.0,Hibernating
17155,18,2,251.70000000000002,125.85,160,19,4.0,3.0,2.0,9.0,Loyal Customers
17157,8,3,306.55,102.18333333333334,168,11,5.0,3.0,2.0,10.0,Loyal Customers
17158,32,3,1266.97,422.3233333333333,328,53,4.0,3.0,4.0,11.0,Loyal Customers
17159,22,4,1534.73,383.6825,150,96,4.0,4.0,4.0,12.0,Champions
17160,31,6,3518.03,586.3383333333334,210,111,4.0,4.0,5.0,13.0,Champions
17162,29,11,1707.21,155.2009090909091,276,81,4.0,5.0,4.0,13.0,Champions
17163,22,2,293.1,146.55,56,3,4.0,3.0,2.0,9.0,Loyal Customers
17164,33,8,2466.4,308.3,240,92,3.0,5.0,5.0,13.0,Champions
17165,284,1,158.68,158.68,0,10,1.0,2.0,1.0,4.0,Hibernating
17166,39,3,189.49,63.163333333333334,165,11,3.0,3.0,1.0,7.0,Recent Customers
17169,50,4,816.88,204.22000000000003,133,51,3.0,4.0,3.0,10.0,Loyal Customers
17171,289,1,224.91,224.91,0,16,1.0,2.0,1.0,4.0,Hibernating
17172,75,2,313.26,156.63,4,16,2.0,3.0,2.0,7.0,Hibernating
17173,5,9,3755.65,417.2944444444445,125,36,5.0,5.0,5.0,15.0,Champions
17174,218,1,59.9,59.9,0,4,1.0,2.0,1.0,4.0,Hibernating
17175,44,5,1430.94,286.188,252,42,3.0,4.0,4.0,11.0,Loyal Customers
17176,202,1,306.13,306.13,0,15,1.0,2.0,2.0,5.0,Hibernating
17179,178,3,711.79,237.26333333333332,183,56,2.0,3.0,3.0,8.0,At Risk
17180,56,6,780.38,130.06333333333333,259,91,3.0,4.0,3.0,10.0,Loyal Customers
17181,57,2,239.92000000000002,119.96000000000001,316,23,3.0,3.0,2.0,8.0,Recent Customers
17183,8,8,3286.9100000000003,410.86375000000004,97,42,5.0,5.0,5.0,15.0,Champions
17186,47,2,144.0,72.0,13,1,3.0,3.0,1.0,7.0,Recent Customers
17187,227,1,203.95,203.95,0,10,1.0,2.0,1.0,4.0,Hibernating
17188,11,9,2275.58,252.8422222222222,351,71,5.0,5.0,5.0,15.0,Champions
17189,106,2,384.40000000000003,192.2,253,52,2.0,3.0,2.0,7.0,Hibernating
17190,59,3,249.74,83.24666666666667,148,19,3.0,3.0,2.0,8.0,Recent Customers
17191,28,7,2095.13,299.30428571428575,340,163,4.0,5.0,5.0,14.0,Champions
17193,36,9,1674.46,186.0511111111111,141,17,3.0,5.0,4.0,12.0,Champions
17194,274,2,262.62,131.31,86,26,1.0,3.0,2.0,6.0,Hibernating
17197,30,1,1013.01,1013.01,0,29,4.0,2.0,4.0,10.0,Loyal Customers
17198,24,3,692.22,230.74,347,89,4.0,3.0,3.0,10.0,Loyal Customers
17201,54,1,342.63,342.63,0,38,3.0,2.0,2.0,7.0,Recent Customers
17203,36,6,3563.85,593.975,24,116,3.0,4.0,5.0,12.0,Champions
17204,169,9,1352.91,150.32333333333335,185,47,2.0,5.0,4.0,11.0,Loyal Customers
17205,54,1,384.08,384.08,0,13,3.0,2.0,2.0,7.0,Recent Customers
17206,53,1,204.24,204.24,0,7,3.0,2.0,1.0,6.0,Recent Customers
17211,27,9,2299.67,255.5188888888889,342,150,4.0,5.0,5.0,14.0,Champions
17212,253,1,226.85,226.85,0,4,1.0,2.0,1.0,4.0,Hibernating
17213,40,11,2741.08,249.1890909090909,326,85,3.0,5.0,5.0,13.0,Champions
17214,60,7,984.12,140.58857142857144,298,79,3.0,5.0,4.0,12.0,Champions
17217,234,1,113.5,113.5,0,9,1.0,2.0,1.0,4.0,Hibernating
17218,4,10,1960.72,196.072,363,146,5.0,5.0,4.0,14.0,Champions
17219,32,1,114.23,114.23,0,24,4.0,2.0,1.0,7.0,Potential Loyalists
17220,24,14,3198.25,228.44642857142858,339,303,4.0,5.0,5.0,14.0,Champions
17221,7,2,335.13,167.565,28,59,5.0,3.0,2.0,10.0,Loyal Customers
17222,65,1,354.15,354.15,0,27,3.0,2.0,2.0,7.0,Recent Customers
17223,310,2,426.79,213.395,58,43,1.0,3.0,2.0,6.0,Hibernating
17226,309,1,393.49,393.49,0,21,1.0,2.0,2.0,5.0,Hibernating
17227,19,6,939.32,156.5533333333333,349,28,4.0,4.0,4.0,12.0,Champions
17228,16,8,1906.09,238.26125000000002,356,140,4.0,5.0,4.0,13.0,Champions
17229,96,2,318.76,159.38,46,39,2.0,3.0,2.0,7.0,Hibernating
17230,264,11,3466.67,315.1518181818182,95,51,1.0,5.0,5.0,11.0,Loyal Customers
17231,12,14,3127.82,223.4157142857143,349,294,4.0,5.0,5.0,14.0,Champions
17232,3,2,421.52,210.76,11,30,5.0,3.0,2.0,10.0,Loyal Customers
17233,35,1,190.88,190.88,0,25,3.0,2.0,1.0,6.0,Recent Customers
17234,183,1,149.89000000000001,149.89000000000001,0,14,1.0,2.0,1.0,4.0,Hibernating
17235,25,2,550.06,275.03,347,24,4.0,3.0,3.0,10.0,Loyal Customers
17236,13,6,916.13,152.68833333333333,350,88,4.0,4.0,4.0,12.0,Champions
17237,11,2,314.69,157.345,11,18,5.0,3.0,2.0,10.0,Loyal Customers
17238,3,17,3744.65,220.2735294117647,368,297,5.0,5.0,5.0,15.0,Champions
17239,313,2,379.95,189.975,39,15,1.0,3.0,2.0,6.0,Hibernating
17242,108,2,1135.04,567.52,72,30,2.0,3.0,4.0,9.0,Loyal Customers
17243,1,30,8628.55,287.6183333333333,368,180,5.0,5.0,5.0,15.0,Champions
17244,53,1,954.9,954.9,0,31,3.0,2.0,4.0,9.0,Loyal Customers
17245,205,1,171.45,171.45,0,9,1.0,2.0,1.0,4.0,Hibernating
17247,15,1,282.19,282.19,0,53,4.0,2.0,2.0,8.0,Potential Loyalists
17248,120,1,318.65,318.65,0,68,2.0,2.0,2.0,6.0,Hibernating
17250,4,2,384.52,192.26,257,55,5.0,3.0,2.0,10.0,Loyal Customers
17251,363,1,283.28000000000003,283.28000000000003,0,37,1.0,2.0,2.0,5.0,Hibernating
17252,117,2,353.86,176.92999999999998,69,86,2.0,3.0,2.0,7.0,Hibernating
17253,18,1,178.26,178.26,0,18,4.0,2.0,1.0,7.0,Potential Loyalists
17254,5,2,272.44,136.22,10,100,5.0,3.0,2.0,10.0,Loyal Customers
17255,41,2,298.41,149.20499999999998,258,69,3.0,3.0,2.0,8.0,Recent Customers
17256,107,2,240.0,120.0,204,12,2.0,3.0,2.0,7.0,Hibernating
17259,148,2,603.37,301.685,220,104,2.0,3.0,3.0,8.0,At Risk
17262,52,5,1253.3600000000001,250.67200000000003,313,9,3.0,4.0,4.0,11.0,Loyal Customers
17263,208,1,63.440000000000005,63.440000000000005,0,23,1.0,2.0,1.0,4.0,Hibernating
17265,139,2,562.9,281.45000000000005,41,106,2.0,3.0,3.0,8.0,At Risk
17266,2,3,310.64,103.54666666666667,145,60,5.0,3.0,2.0,10.0,Loyal Customers
17267,127,2,317.62,158.81,0,37,2.0,3.0,2.0,7.0,Hibernating
17268,108,4,763.64,190.91,137,3,2.0,4.0,3.0,9.0,Loyal Customers
17272,42,5,2144.53,428.90599999999995,220,70,3.0,4.0,5.0,12.0,Champions
17274,35,1,111.97999999999999,111.97999999999999,0,24,3.0,2.0,1.0,6.0,Recent Customers
17277,228,2,1065.3500000000001,532.675,95,67,1.0,3.0,4.0,8.0,At Risk
17278,241,1,246.04,246.04,0,15,1.0,2.0,2.0,5.0,Hibernating
17279,58,1,187.82999999999998,187.82999999999998,0,8,3.0,2.0,1.0,6.0,Recent Customers
17282,130,3,1703.41,567.8033333333334,169,79,2.0,3.0,4.0,9.0,Loyal Customers
17284,60,7,1641.68,234.5257142857143,276,229,3.0,5.0,4.0,12.0,Champions
17286,22,1,153.92,153.92,0,44,4.0,2.0,1.0,7.0,Potential Loyalists
17287,26,7,1064.11,152.01571428571427,346,88,4.0,5.0,4.0,13.0,Champions
17288,9,7,1419.73,202.81857142857143,349,118,5.0,5.0,4.0,14.0,Champions
17289,32,4,936.16,234.04000000000002,148,86,4.0,4.0,4.0,12.0,Champions
17290,4,2,525.24,262.62,12,92,5.0,3.0,3.0,11.0,Loyal Customers
17291,308,1,550.8000000000001,550.8000000000001,0,1,1.0,2.0,3.0,6.0,At Risk
17293,8,9,1875.1100000000001,208.34555555555553,352,93,5.0,5.0,4.0,14.0,Champions
17295,29,3,556.95,185.65,35,53,4.0,3.0,3.0,10.0,Loyal Customers
17297,17,1,131.78,131.78,0,49,4.0,2.0,1.0,7.0,Potential Loyalists
17298,101,2,498.42,249.21,23,30,2.0,3.0,3.0,8.0,At Risk
17299,12,4,669.11,167.2775,161,50,4.0,4.0,3.0,11.0,Loyal Customers
17301,21,1,197.63,197.63,0,59,4.0,2.0,1.0,7.0,Potential Loyalists
17302,15,6,1119.93,186.655,290,68,4.0,4.0,4.0,12.0,Champions
17303,361,1,250.04,250.04,0,53,1.0,2.0,2.0,5.0,Hibernating
17306,11,21,8600.73,409.5585714285714,342,13,5.0,5.0,5.0,15.0,Champions
17307,365,1,-152.64000000000001,-152.64000000000001,0,1,1.0,2.0,1.0,4.0,Hibernating
17309,95,1,82.75,82.75,0,11,2.0,2.0,1.0,5.0,Hibernating
17311,78,2,1384.85,692.425,238,55,2.0,3.0,4.0,9.0,Loyal Customers
17312,139,3,644.3,214.76666666666665,20,11,2.0,3.0,3.0,8.0,At Risk
17313,18,2,2288.13,1144.065,13,24,4.0,3.0,5.0,12.0,Champions
17314,25,11,2514.76,228.61454545454544,287,120,4.0,5.0,5.0,14.0,Champions
17315,1,43,6204.46,144.28976744186048,356,259,5.0,5.0,5.0,15.0,Champions
17317,46,5,2524.02,504.804,43,8,3.0,4.0,5.0,12.0,Champions
17320,100,3,1200.6200000000001,400.20666666666665,267,57,2.0,3.0,4.0,9.0,Loyal Customers
17321,8,2,700.86,350.43,59,94,5.0,3.0,3.0,11.0,Loyal Customers
17323,15,9,908.99,100.99888888888889,277,125,4.0,5.0,3.0,12.0,Champions
17324,18,4,990.23,247.55749999999998,348,43,4.0,4.0,4.0,12.0,Champions
17325,280,1,96.8,96.8,0,6,1.0,2.0,1.0,4.0,Hibernating
17329,14,2,523.11,261.555,300,29,4.0,3.0,3.0,10.0,Loyal Customers
17330,23,2,363.9,181.95,44,5,4.0,3.0,2.0,9.0,Loyal Customers
17331,124,1,175.2,175.2,0,1,2.0,2.0,1.0,5.0,Hibernating
17333,86,1,494.25,494.25,0,28,2.0,2.0,3.0,7.0,At Risk
17334,301,3,306.6,102.19999999999999,7,11,1.0,3.0,2.0,6.0,Hibernating
17337,151,7,1944.32,277.76,158,421,2.0,5.0,4.0,11.0,Loyal Customers
17338,17,10,6612.18,661.2180000000001,344,390,4.0,5.0,5.0,14.0,Champions
17339,94,2,243.36,121.68,270,9,2.0,3.0,2.0,7.0,Hibernating
17340,9,16,11891.18,743.19875,357,231,5.0,5.0,5.0,15.0,Champions
17341,157,3,781.36,260.4533333333333,209,147,2.0,3.0,3.0,8.0,At Risk
17343,355,1,193.64,193.64,0,17,1.0,2.0,1.0,4.0,Hibernating
17344,46,1,160.57,160.57,0,31,3.0,2.0,1.0,6.0,Recent Customers
17345,15,4,537.74,134.435,181,70,4.0,4.0,3.0,11.0,Loyal Customers
17346,4,16,2611.58,163.22375,369,299,5.0,5.0,5.0,15.0,Champions
17347,86,1,228.96,228.96,0,1,2.0,2.0,1.0,5.0,Hibernating
17348,15,5,1159.52,231.904,283,180,4.0,4.0,4.0,12.0,Champions
17349,179,1,110.75,110.75,0,8,2.0,2.0,1.0,5.0,Hibernating
17350,8,5,1256.19,251.238,42,66,5.0,4.0,4.0,13.0,Champions
17351,36,3,587.15,195.71666666666667,237,22,3.0,3.0,3.0,9.0,Loyal Customers
17353,129,2,1740.0,870.0,25,5,2.0,3.0,4.0,9.0,Loyal Customers
17354,51,1,1393.06,1393.06,0,15,3.0,2.0,4.0,9.0,Loyal Customers
17356,312,1,178.22,178.22,0,19,1.0,2.0,1.0,4.0,Hibernating
17357,24,2,388.14,194.07,0,41,4.0,3.0,2.0,9.0,Loyal Customers
17358,303,2,365.85,182.925,52,55,1.0,3.0,2.0,6.0,Hibernating
17359,11,1,127.86,127.86,0,13,5.0,2.0,1.0,8.0,Potential Loyalists
17360,17,3,585.79,195.26333333333332,166,113,4.0,3.0,3.0,10.0,Loyal Customers
17361,49,3,488.2,162.73333333333332,242,26,3.0,3.0,3.0,9.0,Loyal Customers
17362,239,2,312.23,156.115,70,30,1.0,3.0,2.0,6.0,Hibernating
17364,1,12,4455.73,371.3108333333334,330,288,5.0,5.0,5.0,15.0,Champions
17365,13,8,4801.56,600.195,320,278,4.0,5.0,5.0,14.0,Champions
17367,238,1,168.4,168.4,0,33,1.0,2.0,1.0,4.0,Hibernating
17368,23,9,1349.52,149.94666666666666,314,93,4.0,5.0,4.0,13.0,Champions
17370,73,4,446.18,111.545,96,31,2.0,4.0,2.0,8.0,Hibernating
17371,17,3,423.89,141.29666666666665,343,83,4.0,3.0,2.0,9.0,Loyal Customers
17372,41,8,1342.68,167.835,321,215,3.0,5.0,4.0,12.0,Champions
17373,40,4,646.92,161.73000000000002,272,47,3.0,4.0,3.0,10.0,Loyal Customers
17374,219,2,495.77,247.885,62,24,1.0,3.0,3.0,7.0,At Risk
17375,190,4,372.5,93.125,171,65,1.0,4.0,2.0,7.0,Hibernating
17376,71,2,203.2,101.6,240,23,3.0,3.0,1.0,7.0,Recent Customers
17377,24,21,3925.92,186.94857142857143,349,191,4.0,5.0,5.0,14.0,Champions
17379,11,1,404.66,404.66,0,71,5.0,2.0,2.0,9.0,Loyal Customers
17381,9,30,20272.43,675.7476666666666,363,40,5.0,5.0,5.0,15.0,Champions
17382,65,1,65.4,65.4,0,2,3.0,2.0,1.0,6.0,Recent Customers
17383,4,1,199.29,199.29,0,49,5.0,2.0,1.0,8.0,Potential Loyalists
17384,19,2,336.4,168.2,199,12,4.0,3.0,2.0,9.0,Loyal Customers
17385,15,1,261.11,261.11,0,42,4.0,2.0,2.0,8.0,Potential Loyalists
17386,8,6,2686.42,447.7366666666667,157,23,5.0,4.0,5.0,14.0,Champions
17387,20,2,784.11,392.055,13,71,4.0,3.0,3.0,10.0,Loyal Customers
17388,78,4,1259.56,314.89,209,13,2.0,4.0,4.0,10.0,Loyal Customers
17389,1,43,31300.079999999998,727.9088372093023,338,48,5.0,5.0,5.0,15.0,Champions
17391,164,2,508.8,254.4,0,2,2.0,3.0,3.0,8.0,At Risk
17392,307,2,457.91,228.955,51,53,1.0,3.0,2.0,6.0,Hibernating
17394,219,1,203.86999999999998,203.86999999999998,0,4,1.0,2.0,1.0,4.0,Hibernating
17396,39,8,7330.8,916.3499999999999,332,24,3.0,5.0,5.0,13.0,Champions
17397,22,2,696.41,348.205,0,88,4.0,3.0,3.0,10.0,Loyal Customers
17398,115,3,653.38,217.79333333333332,140,30,2.0,3.0,3.0,8.0,At Risk
17400,126,5,2129.96,425.992,226,175,2.0,4.0,5.0,11.0,Loyal Customers
17402,5,13,2633.85,202.60384615384615,364,33,5.0,5.0,5.0,15.0,Champions
17403,36,1,281.62,281.62,0,32,3.0,2.0,2.0,7.0,Recent Customers
17404,4,18,30300.82,1683.378888888889,356,111,5.0,5.0,5.0,15.0,Champions
17405,1,5,967.22,193.44400000000002,149,77,5.0,4.0,4.0,13.0,Champions
17406,330,5,1928.72,385.74399999999997,36,99,1.0,4.0,4.0,9.0,Loyal Customers
17408,163,1,32.65,32.65,0,2,2.0,2.0,1.0,5.0,Hibernating
17409,185,2,771.85,385.925,63,13,1.0,3.0,3.0,7.0,At Risk
17410,16,5,1214.72,242.94400000000002,199,57,4.0,4.0,4.0,12.0,Champions
17411,12,4,748.94,187.235,353,41,4.0,4.0,3.0,11.0,Loyal Customers
17412,3,7,1258.06,179.72285714285712,369,48,5.0,5.0,4.0,14.0,Champions
17414,44,2,778.0,389.0,141,5,3.0,3.0,3.0,9.0,Loyal Customers
17415,80,1,507.84,507.84,0,14,2.0,2.0,3.0,7.0,At Risk
17416,30,9,6838.34,759.8155555555555,251,186,4.0,5.0,5.0,14.0,Champions
17418,42,2,463.46000000000004,231.73000000000002,281,29,3.0,3.0,2.0,8.0,Recent Customers
17419,11,14,4200.97,300.06928571428574,355,155,5.0,5.0,5.0,15.0,Champions
17420,50,3,598.83,199.61,323,28,3.0,3.0,3.0,9.0,Loyal Customers
17422,16,10,1853.1299999999999,185.31300000000002,279,93,4.0,5.0,4.0,13.0,Champions
17423,45,4,663.63,165.9075,172,26,3.0,4.0,3.0,10.0,Loyal Customers
17425,19,2,759.17,379.58500000000004,41,42,4.0,3.0,3.0,10.0,Loyal Customers
17426,4,7,5022.26,717.4657142857143,277,179,5.0,5.0,5.0,15.0,Champions
17427,72,1,100.8,100.8,0,2,2.0,2.0,1.0,5.0,Hibernating
17428,1,33,17078.45,517.5287878787879,368,255,5.0,5.0,5.0,15.0,Champions
17429,121,4,512.12,128.03,98,36,2.0,4.0,3.0,9.0,Loyal Customers
17430,33,2,265.76,132.88,332,14,3.0,3.0,2.0,8.0,Recent Customers
17431,313,1,403.3,403.3,0,41,1.0,2.0,2.0,5.0,Hibernating
17432,18,2,365.76,182.88,19,44,4.0,3.0,2.0,9.0,Loyal Customers
17433,88,1,303.15999999999997,303.15999999999997,0,53,2.0,2.0,2.0,6.0,Hibernating
17434,2,9,2333.42,259.2688888888889,82,100,5.0,5.0,5.0,15.0,Champions
17436,2,2,216.29999999999998,108.14999999999999,225,7,5.0,3.0,1.0,9.0,Loyal Customers
17438,247,2,378.3,189.15000000000003,6,17,1.0,3.0,2.0,6.0,Hibernating
17440,148,5,177.1,35.42,99,3,2.0,4.0,1.0,7.0,Hibernating
17442,29,10,2210.2599999999998,221.026,335,97,4.0,5.0,5.0,14.0,Champions
17443,220,1,534.24,534.24,0,1,1.0,2.0,3.0,6.0,At Risk
17444,148,3,2940.04,980.0133333333333,25,132,2.0,3.0,5.0,10.0,Loyal Customers
17446,177,2,120.9,60.45,133,6,2.0,3.0,1.0,6.0,Hibernating
17447,40,2,541.53,270.765,31,33,3.0,3.0,3.0,9.0,Loyal Customers
17448,145,1,-4287.63,-4287.63,0,1,2.0,2.0,1.0,5.0,Hibernating
17449,2,8,2504.86,313.1075,357,178,5.0,5.0,5.0,15.0,Champions
17450,8,55,187482.17,3408.766727272727,359,127,5.0,5.0,5.0,15.0,Champions
17451,1,10,1648.95,164.895,104,83,5.0,5.0,4.0,14.0,Champions
17453,18,2,486.71999999999997,243.35999999999996,46,19,4.0,3.0,3.0,10.0,Loyal Customers
17454,192,4,517.53,129.3825,167,57,1.0,4.0,3.0,8.0,At Risk
17455,204,1,131.7,131.7,0,8,1.0,2.0,1.0,4.0,Hibernating
17456,365,1,249.86,249.86,0,17,1.0,2.0,2.0,5.0,Hibernating
17457,127,5,1737.7,347.54,212,14,2.0,4.0,4.0,10.0,Loyal Customers
17458,15,1,316.5,316.5,0,52,4.0,2.0,2.0,8.0,Potential Loyalists
17459,43,2,657.3,328.65,16,88,3.0,3.0,3.0,9.0,Loyal Customers
17460,79,8,452.63,56.57875,294,18,2.0,5.0,2.0,9.0,Loyal Customers
17461,23,3,757.46,252.48666666666668,6,104,4.0,3.0,3.0,10.0,Loyal Customers
17462,51,3,662.94,220.98,232,25,3.0,3.0,3.0,9.0,Loyal Customers
17463,16,6,1881.36,313.56,296,162,4.0,4.0,4.0,12.0,Champions
17464,158,1,289.96000000000004,289.96000000000004,0,9,2.0,2.0,2.0,6.0,Hibernating
17466,10,2,763.28,381.64,68,41,5.0,3.0,3.0,11.0,Loyal Customers
17468,10,2,137.0,68.5,4,5,5.0,3.0,1.0,9.0,Loyal Customers
17469,16,6,1843.06,307.1766666666667,188,61,4.0,4.0,4.0,12.0,Champions
17470,45,5,1125.07,225.01399999999998,323,67,3.0,4.0,4.0,11.0,Loyal Customers
17472,191,3,710.29,236.76333333333332,108,142,1.0,3.0,3.0,7.0,At Risk
17475,79,1,194.37,194.37,0,14,2.0,2.0,1.0,5.0,Hibernating
17480,74,2,506.51,253.255,3,29,2.0,3.0,3.0,8.0,At Risk
17481,4,5,1249.34,249.868,90,69,5.0,4.0,4.0,13.0,Champions
17483,65,3,414.04,138.01333333333335,117,18,3.0,3.0,2.0,8.0,Recent Customers
17486,261,1,396.87,396.87,0,24,1.0,2.0,2.0,5.0,Hibernating
17489,59,2,376.64,188.32,153,28,3.0,3.0,2.0,8.0,Recent Customers
17490,1,11,1926.8799999999999,175.17090909090908,175,64,5.0,5.0,4.0,14.0,Champions
17491,1,11,3541.92,321.9927272727273,366,72,5.0,5.0,5.0,15.0,Champions
17492,248,1,374.57,374.57,0,12,1.0,2.0,2.0,5.0,Hibernating
17495,8,2,497.56,248.78000000000003,31,21,5.0,3.0,3.0,11.0,Loyal Customers
17496,359,1,271.05,271.05,0,10,1.0,2.0,2.0,5.0,Hibernating
17498,76,1,272.22,272.22,0,17,2.0,2.0,2.0,6.0,Hibernating
17499,290,1,622.88,622.88,0,40,1.0,2.0,3.0,6.0,At Risk
17500,17,3,1138.0,379.3333333333333,12,3,4.0,3.0,4.0,11.0,Loyal Customers
17501,221,2,288.6,144.3,0,18,1.0,3.0,2.0,6.0,Hibernating
17502,9,4,689.1,172.275,19,25,5.0,4.0,3.0,12.0,Champions
17503,3,2,558.96,279.48,35,36,5.0,3.0,3.0,11.0,Loyal Customers
17504,206,10,2745.2799999999997,274.528,116,112,1.0,5.0,5.0,11.0,Loyal Customers
17505,162,2,1145.84,572.9200000000001,44,48,2.0,3.0,4.0,9.0,Loyal Customers
17506,70,2,294.29,147.14499999999998,5,14,3.0,3.0,2.0,8.0,Recent Customers
17507,262,2,605.58,302.78999999999996,47,79,1.0,3.0,3.0,7.0,At Risk
17508,281,1,387.31,387.31,0,22,1.0,2.0,2.0,5.0,Hibernating
17509,58,11,6100.74,554.6127272727273,5,75,3.0,5.0,5.0,13.0,Champions
17510,25,1,308.48,308.48,0,20,4.0,2.0,2.0,8.0,Potential Loyalists
17511,3,46,88125.38,1915.7691304347827,370,467,5.0,5.0,5.0,15.0,Champions
17512,29,11,2920.04,265.4581818181818,272,61,4.0,5.0,5.0,14.0,Champions
17513,72,1,513.2,513.2,0,6,2.0,2.0,3.0,7.0,At Risk
17514,128,1,208.65,208.65,0,40,2.0,2.0,1.0,5.0,Hibernating
17515,31,4,639.02,159.755,286,49,4.0,4.0,3.0,11.0,Loyal Customers
17516,15,5,768.08,153.61599999999999,270,113,4.0,4.0,3.0,11.0,Loyal Customers
17517,309,1,153.94,153.94,0,11,1.0,2.0,1.0,4.0,Hibernating
17519,17,7,1839.07,262.7242857142857,351,60,4.0,5.0,4.0,13.0,Champions
17520,54,1,546.81,546.81,0,30,3.0,2.0,3.0,8.0,Recent Customers
17521,24,4,721.9599999999999,180.49,174,38,4.0,4.0,3.0,11.0,Loyal Customers
17522,2,5,1070.71,214.142,216,59,5.0,4.0,4.0,13.0,Champions
17523,11,4,652.74,163.185,7,25,5.0,4.0,3.0,12.0,Champions
17524,361,1,145.0,145.0,0,6,1.0,2.0,1.0,4.0,Hibernating
17525,360,1,422.70000000000005,422.70000000000005,0,9,1.0,2.0,2.0,5.0,Hibernating
17526,1,8,706.7,88.33750000000002,364,17,5.0,5.0,3.0,13.0,Champions
17527,54,6,888.86,148.14333333333335,164,45,3.0,4.0,3.0,10.0,Loyal Customers
17528,1,11,3540.1,321.8272727272727,70,183,5.0,5.0,5.0,15.0,Champions
17530,1,10,2385.0,238.5,363,306,5.0,5.0,5.0,15.0,Champions
17531,121,2,293.45,146.725,69,15,2.0,3.0,2.0,7.0,Hibernating
17534,54,1,223.36,223.36,0,9,3.0,2.0,1.0,6.0,Recent Customers
17535,280,1,164.4,164.4,0,13,1.0,2.0,1.0,4.0,Hibernating
17536,177,1,76.5,76.5,0,3,2.0,2.0,1.0,5.0,Hibernating
17537,30,2,897.62,448.81000000000006,273,74,4.0,3.0,3.0,10.0,Loyal Customers
17538,26,1,98.42,98.42,0,9,4.0,2.0,1.0,7.0,Potential Loyalists
17540,9,3,570.4,190.13333333333335,307,20,5.0,3.0,3.0,11.0,Loyal Customers
